date,open,high,low,close
2022-07-22 08:30:00,0.07270000,0.07280000,0.07230000,0.07270000
2022-07-22 09:00:00,0.07270000,0.07350000,0.07270000,0.07340000
2022-07-22 09:30:00,0.07330000,0.07350000,0.07300000,0.07330000
2022-07-22 10:00:00,0.07330000,0.07380000,0.07330000,0.07350000
2022-07-22 10:30:00,0.07350000,0.07400000,0.07340000,0.07360000
2022-07-22 11:00:00,0.07350000,0.07380000,0.07320000,0.07370000
2022-07-22 11:30:00,0.07370000,0.07530000,0.07360000,0.07520000
2022-07-22 12:00:00,0.07520000,0.07520000,0.07450000,0.07470000
2022-07-22 12:30:00,0.07470000,0.07530000,0.07450000,0.07490000
2022-07-22 13:00:00,0.07490000,0.07540000,0.07450000,0.07470000
2022-07-22 13:30:00,0.07460000,0.07540000,0.07460000,0.07470000
2022-07-22 14:00:00,0.07480000,0.07480000,0.07350000,0.07420000
2022-07-22 14:30:00,0.07420000,0.07450000,0.07400000,0.07430000
2022-07-22 15:00:00,0.07430000,0.07440000,0.07250000,0.07250000
2022-07-22 15:30:00,0.07250000,0.07250000,0.07150000,0.07180000
2022-07-22 16:00:00,0.07180000,0.07200000,0.07130000,0.07170000
2022-07-22 16:30:00,0.07180000,0.07190000,0.07130000,0.07170000
2022-07-22 17:00:00,0.07160000,0.07200000,0.07110000,0.07130000
2022-07-22 17:30:00,0.07130000,0.07140000,0.07040000,0.07070000
2022-07-22 18:00:00,0.07070000,0.07100000,0.07060000,0.07100000
2022-07-22 18:30:00,0.07090000,0.07140000,0.07080000,0.07120000
2022-07-22 19:00:00,0.07120000,0.07150000,0.07110000,0.07150000
2022-07-22 19:30:00,0.07140000,0.07140000,0.06910000,0.06950000
2022-07-22 20:00:00,0.06940000,0.06970000,0.06910000,0.06920000
2022-07-22 20:30:00,0.06920000,0.06950000,0.06890000,0.06930000
2022-07-22 21:00:00,0.06930000,0.06980000,0.06920000,0.06970000
2022-07-22 21:30:00,0.06960000,0.07000000,0.06960000,0.06980000
2022-07-22 22:00:00,0.06980000,0.06990000,0.06940000,0.06950000
2022-07-22 22:30:00,0.06960000,0.07010000,0.06950000,0.06990000
2022-07-22 23:00:00,0.07000000,0.07020000,0.06950000,0.06970000
2022-07-22 23:30:00,0.06970000,0.06990000,0.06940000,0.06940000
2022-07-23 00:00:00,0.06940000,0.06970000,0.06880000,0.06960000
2022-07-23 00:30:00,0.06960000,0.07020000,0.06950000,0.07020000
2022-07-23 01:00:00,0.07010000,0.07050000,0.07000000,0.07030000
2022-07-23 01:30:00,0.07030000,0.07050000,0.07020000,0.07020000
2022-07-23 02:00:00,0.07020000,0.07060000,0.07020000,0.07060000
2022-07-23 02:30:00,0.07070000,0.07080000,0.07020000,0.07040000
2022-07-23 03:00:00,0.07040000,0.07060000,0.07010000,0.07030000
2022-07-23 03:30:00,0.07030000,0.07060000,0.07020000,0.07020000
2022-07-23 04:00:00,0.07020000,0.07050000,0.07020000,0.07040000
2022-07-23 04:30:00,0.07050000,0.07130000,0.07040000,0.07070000
2022-07-23 05:00:00,0.07090000,0.07180000,0.07090000,0.07140000
2022-07-23 05:30:00,0.07140000,0.07150000,0.07090000,0.07100000
2022-07-23 06:00:00,0.07100000,0.07100000,0.07080000,0.07100000
2022-07-23 06:30:00,0.07100000,0.07140000,0.07070000,0.07090000
2022-07-23 07:00:00,0.07090000,0.07160000,0.07080000,0.07110000
2022-07-23 07:30:00,0.07120000,0.07140000,0.07080000,0.07090000
2022-07-23 08:00:00,0.07090000,0.07130000,0.07090000,0.07120000
2022-07-23 08:30:00,0.07120000,0.07140000,0.06960000,0.06970000
2022-07-23 09:00:00,0.06980000,0.07010000,0.06920000,0.06950000
2022-07-23 09:30:00,0.06950000,0.06970000,0.06920000,0.06930000
2022-07-23 10:00:00,0.06930000,0.06960000,0.06920000,0.06940000
2022-07-23 10:30:00,0.06940000,0.06940000,0.06860000,0.06870000
2022-07-23 11:00:00,0.06870000,0.06880000,0.06780000,0.06800000
2022-07-23 11:30:00,0.06810000,0.06810000,0.06720000,0.06720000
2022-07-23 12:00:00,0.06730000,0.06810000,0.06680000,0.06790000
2022-07-23 12:30:00,0.06800000,0.06830000,0.06780000,0.06820000
2022-07-23 13:00:00,0.06810000,0.06870000,0.06800000,0.06840000
2022-07-23 13:30:00,0.06840000,0.06870000,0.06830000,0.06860000
2022-07-23 14:00:00,0.06850000,0.06860000,0.06810000,0.06810000
2022-07-23 14:30:00,0.06810000,0.06840000,0.06740000,0.06780000
2022-07-23 15:00:00,0.06770000,0.06840000,0.06770000,0.06790000
2022-07-23 15:30:00,0.06800000,0.06830000,0.06780000,0.06810000
