date,open,high,low,close
2022-07-22 08:30:00,0.91030000,0.91100000,0.90100000,0.90840000
2022-07-22 09:00:00,0.90840000,0.92400000,0.90770000,0.92110000
2022-07-22 09:30:00,0.92130000,0.92130000,0.91360000,0.91460000
2022-07-22 10:00:00,0.91450000,0.92100000,0.91160000,0.91500000
2022-07-22 10:30:00,0.91510000,0.92120000,0.91140000,0.91210000
2022-07-22 11:00:00,0.91210000,0.91540000,0.90910000,0.91130000
2022-07-22 11:30:00,0.91120000,0.91430000,0.90600000,0.91310000
2022-07-22 12:00:00,0.91300000,0.91330000,0.90160000,0.90320000
2022-07-22 12:30:00,0.90330000,0.90920000,0.89500000,0.89760000
2022-07-22 13:00:00,0.89770000,0.90270000,0.88990000,0.89380000
2022-07-22 13:30:00,0.89400000,0.89720000,0.88030000,0.88250000
2022-07-22 14:00:00,0.88260000,0.88340000,0.87220000,0.87760000
2022-07-22 14:30:00,0.87760000,0.88690000,0.87700000,0.88500000
2022-07-22 15:00:00,0.88510000,0.88640000,0.86410000,0.86860000
2022-07-22 15:30:00,0.86870000,0.86960000,0.86070000,0.86490000
2022-07-22 16:00:00,0.86470000,0.86990000,0.86120000,0.86930000
2022-07-22 16:30:00,0.86940000,0.87270000,0.86460000,0.86980000
2022-07-22 17:00:00,0.86990000,0.87650000,0.86280000,0.86710000
2022-07-22 17:30:00,0.86700000,0.86880000,0.86160000,0.86680000
2022-07-22 18:00:00,0.86690000,0.87000000,0.86280000,0.86980000
2022-07-22 18:30:00,0.86980000,0.87780000,0.86970000,0.87580000
2022-07-22 19:00:00,0.87580000,0.88100000,0.87300000,0.88020000
2022-07-22 19:30:00,0.88030000,0.88060000,0.84500000,0.84800000
2022-07-22 20:00:00,0.84800000,0.85340000,0.84630000,0.85120000
2022-07-22 20:30:00,0.85110000,0.85480000,0.84600000,0.85140000
2022-07-22 21:00:00,0.85130000,0.85850000,0.84870000,0.85810000
2022-07-22 21:30:00,0.85810000,0.86000000,0.85590000,0.85780000
2022-07-22 22:00:00,0.85780000,0.85970000,0.85150000,0.85590000
2022-07-22 22:30:00,0.85590000,0.86540000,0.85580000,0.86350000
2022-07-22 23:00:00,0.86350000,0.86360000,0.85320000,0.85480000
2022-07-22 23:30:00,0.85460000,0.85950000,0.84950000,0.85080000
2022-07-23 00:00:00,0.85070000,0.85650000,0.83690000,0.85530000
2022-07-23 00:30:00,0.85530000,0.85960000,0.84930000,0.85710000
2022-07-23 01:00:00,0.85720000,0.86310000,0.85610000,0.86280000
2022-07-23 01:30:00,0.86270000,0.87250000,0.86120000,0.86530000
2022-07-23 02:00:00,0.86520000,0.87460000,0.86520000,0.87450000
2022-07-23 02:30:00,0.87450000,0.87750000,0.86750000,0.86900000
2022-07-23 03:00:00,0.86900000,0.87290000,0.86600000,0.86980000
2022-07-23 03:30:00,0.86980000,0.87500000,0.86660000,0.86680000
2022-07-23 04:00:00,0.86680000,0.87060000,0.86390000,0.86680000
2022-07-23 04:30:00,0.86690000,0.87910000,0.86580000,0.87220000
2022-07-23 05:00:00,0.87230000,0.88370000,0.87230000,0.87920000
2022-07-23 05:30:00,0.87890000,0.87920000,0.87110000,0.87320000
2022-07-23 06:00:00,0.87320000,0.87420000,0.86920000,0.87110000
2022-07-23 06:30:00,0.87110000,0.87920000,0.86960000,0.87340000
2022-07-23 07:00:00,0.87340000,0.87650000,0.86500000,0.87150000
2022-07-23 07:30:00,0.87140000,0.87230000,0.86020000,0.86400000
2022-07-23 08:00:00,0.86410000,0.87000000,0.86280000,0.86920000
2022-07-23 08:30:00,0.86920000,0.86970000,0.84600000,0.84800000
2022-07-23 09:00:00,0.84810000,0.85540000,0.84500000,0.85530000
2022-07-23 09:30:00,0.85530000,0.85580000,0.85000000,0.85190000
2022-07-23 10:00:00,0.85190000,0.85510000,0.85020000,0.85100000
2022-07-23 10:30:00,0.85090000,0.85150000,0.83450000,0.84220000
2022-07-23 11:00:00,0.84230000,0.84310000,0.82360000,0.83090000
2022-07-23 11:30:00,0.83060000,0.83090000,0.82260000,0.82620000
2022-07-23 12:00:00,0.82630000,0.83830000,0.82000000,0.83250000
2022-07-23 12:30:00,0.83260000,0.83760000,0.83080000,0.83560000
2022-07-23 13:00:00,0.83550000,0.84400000,0.83480000,0.84030000
2022-07-23 13:30:00,0.84000000,0.84900000,0.83890000,0.84640000
2022-07-23 14:00:00,0.84650000,0.84670000,0.83510000,0.83570000
2022-07-23 14:30:00,0.83560000,0.83990000,0.82650000,0.83470000
2022-07-23 15:00:00,0.83460000,0.84440000,0.83400000,0.83810000
2022-07-23 15:30:00,0.83810000,0.84250000,0.83360000,0.84040000
2022-07-23 16:00:00,0.84040000,0.84540000,0.83790000,0.84130000
2022-07-23 16:30:00,0.84140000,0.84210000,0.83390000,0.83610000
2022-07-23 17:00:00,0.83600000,0.83910000,0.82120000,0.82980000
2022-07-23 17:30:00,0.82960000,0.83000000,0.81830000,0.81950000
2022-07-23 18:00:00,0.81960000,0.82690000,0.81400000,0.82470000
2022-07-23 18:30:00,0.82470000,0.82580000,0.81850000,0.81980000
2022-07-23 19:00:00,0.81980000,0.82730000,0.81910000,0.82700000
2022-07-23 19:30:00,0.82690000,0.83620000,0.82600000,0.83420000
2022-07-23 20:00:00,0.83410000,0.84180000,0.83330000,0.83470000
2022-07-23 20:30:00,0.83470000,0.84030000,0.83390000,0.83910000
2022-07-23 21:00:00,0.83920000,0.84100000,0.83580000,0.84090000
2022-07-23 21:30:00,0.84090000,0.84090000,0.83450000,0.83870000
2022-07-23 22:00:00,0.83860000,0.85630000,0.83810000,0.85470000
2022-07-23 22:30:00,0.85470000,0.87400000,0.85450000,0.86550000
2022-07-23 23:00:00,0.86550000,0.88060000,0.86430000,0.87770000
2022-07-23 23:30:00,0.87760000,0.88910000,0.87060000,0.87120000
2022-07-24 00:00:00,0.87120000,0.88430000,0.86840000,0.87290000
2022-07-24 00:30:00,0.87290000,0.87310000,0.85770000,0.86100000
2022-07-24 01:00:00,0.86110000,0.86920000,0.86060000,0.86560000
2022-07-24 01:30:00,0.86580000,0.86610000,0.85560000,0.85980000
2022-07-24 02:00:00,0.85970000,0.86060000,0.85380000,0.85970000
2022-07-24 02:30:00,0.85970000,0.86530000,0.85570000,0.86230000
2022-07-24 03:00:00,0.86220000,0.86250000,0.84960000,0.85180000
2022-07-24 03:30:00,0.85190000,0.85270000,0.84620000,0.84760000
2022-07-24 04:00:00,0.84760000,0.85380000,0.84590000,0.85140000
2022-07-24 04:30:00,0.85140000,0.85730000,0.85120000,0.85550000
2022-07-24 05:00:00,0.85540000,0.87000000,0.85530000,0.86590000
2022-07-24 05:30:00,0.86590000,0.87190000,0.86240000,0.86900000
2022-07-24 06:00:00,0.86900000,0.88300000,0.86740000,0.88180000
2022-07-24 06:30:00,0.88190000,0.88620000,0.87310000,0.87630000
2022-07-24 07:00:00,0.87620000,0.88150000,0.87440000,0.87550000
2022-07-24 07:30:00,0.87540000,0.87620000,0.87080000,0.87220000
2022-07-24 08:00:00,0.87230000,0.87370000,0.86660000,0.86910000
2022-07-24 08:30:00,0.86910000,0.87410000,0.86740000,0.87280000
2022-07-24 09:00:00,0.87280000,0.87470000,0.86750000,0.87200000
2022-07-24 09:30:00,0.87200000,0.87300000,0.86170000,0.86260000
2022-07-24 10:00:00,0.86260000,0.86490000,0.86240000,0.86370000
